Seasons,H,WAR,ERA,K/9,H/9,ER,HBP,K-BB%,Contact%,FB%
2,76,-0.1,4.55,7.7,8.24,42,4,0.11800000000000001,0.7829999999999999,0.44799999999999995
2,66,-0.1,4.77,5.18,9.0,35,6,0.049,0.816,0.26899999999999996
1,60,-0.1,4.93,5.11,10.95,27,0,0.022000000000000002,0.821,0.267
4,103,-0.1,4.97,7.71,7.64,67,3,0.078,0.794,0.391
2,82,-0.1,4.99,8.67,8.89,46,2,0.138,0.75,0.38
1,100,-0.1,5.2,5.31,11.07,47,3,0.049,0.8690000000000001,0.22399999999999998
3,165,-0.1,5.74,8.21,9.97,95,4,0.057,0.779,0.424
2,48,-0.1,6.25,7.86,9.67,31,2,0.047,0.763,0.259
1,131,-0.1,7.48,5.68,12.41,79,6,0.049,0.8390000000000001,0.27899999999999997
1,25,-0.1,2.77,7.62,8.65,8,1,0.109,0.754,0.513
2,51,-0.1,3.47,6.93,9.3,19,2,0.063,0.7959999999999999,0.31
3,36,-0.1,3.95,9.55,7.48,19,2,0.141,0.7879999999999999,0.377
1,26,-0.1,4.04,8.07,6.56,16,0,0.08,0.779,0.429
2,55,-0.1,4.31,4.64,9.11,26,0,0.0,0.778,0.38299999999999995
2,45,-0.1,4.45,7.24,7.41,27,1,0.065,0.774,0.429
2,48,-0.1,4.45,8.13,7.36,29,0,0.106,0.7440000000000001,0.396
1,50,-0.1,4.74,3.92,10.31,23,2,0.005,0.833,0.252
1,11,-0.1,4.91,7.85,5.4,10,2,0.153,0.718,0.49
1,23,-0.1,5.14,3.86,9.86,12,0,-0.01,0.825,0.39
4,148,-0.1,5.22,8.45,9.77,79,8,0.09699999999999999,0.764,0.248
3,57,-0.1,5.5,8.73,9.22,34,3,0.1,0.777,0.41100000000000003
1,31,-0.1,5.73,7.77,12.68,14,0,0.107,0.802,0.342
1,26,-0.1,5.76,5.16,7.89,19,2,-0.008,0.847,0.5539999999999999
1,30,-0.1,6.21,6.21,9.31,20,2,-0.028999999999999998,0.828,0.309
1,32,-0.1,6.41,8.78,10.8,19,2,0.129,0.762,0.39299999999999996
1,46,-0.1,6.64,5.49,10.53,29,0,0.011000000000000001,0.8140000000000001,0.321
2,34,-0.1,7.09,10.13,11.48,21,2,0.11599999999999999,0.7709999999999999,0.37
0,15,-0.1,7.94,13.5,11.91,10,2,0.133,0.703,0.3
1,12,-0.1,2.55,6.62,6.11,5,1,0.132,0.882,0.34
1,33,-0.1,3.16,3.41,8.03,13,0,0.054000000000000006,0.8370000000000001,0.47200000000000003
1,13,-0.1,3.29,3.95,8.56,5,0,-0.034,0.838,0.349
2,35,-0.1,3.4,5.1,7.44,16,4,0.064,0.8,0.397
1,16,-0.1,3.86,8.49,12.34,5,1,0.109,0.741,0.316
1,31,-0.1,4.03,5.68,7.34,17,3,0.049,0.831,0.475
1,21,-0.1,4.22,8.02,8.86,10,3,0.061,0.742,0.365
1,38,-0.1,4.5,8.74,10.06,17,4,0.107,0.794,0.369
2,38,-0.1,4.6,7.06,11.66,15,2,0.040999999999999995,0.7040000000000001,0.34299999999999997
2,24,-0.1,4.63,9.64,9.26,12,2,0.096,0.767,0.41
3,95,-0.1,4.7,6.62,10.14,44,3,0.08900000000000001,0.7909999999999999,0.275
1,13,-0.1,4.85,6.23,9.0,7,0,0.054000000000000006,0.802,0.268
2,66,-0.1,4.9,6.99,9.23,35,0,0.11599999999999999,0.7879999999999999,0.361
1,76,-0.1,5.1,7.58,10.47,37,4,0.113,0.779,0.313
1,18,-0.1,5.12,5.12,8.38,11,0,0.048,0.8059999999999999,0.29
1,13,-0.1,5.14,7.71,8.36,8,1,0.081,0.821,0.381
1,69,-0.1,5.28,5.12,10.71,34,5,0.034,0.857,0.29100000000000004
2,57,-0.1,5.28,8.02,11.15,27,4,0.09,0.774,0.45
1,22,-0.1,5.4,5.82,9.14,13,4,0.061,0.813,0.309
1,47,-0.1,5.44,8.25,8.81,29,6,0.10300000000000001,0.77,0.29600000000000004
3,97,-0.1,5.49,5.94,10.87,49,5,0.063,0.8290000000000001,0.326
1,66,-0.1,5.51,4.66,9.33,39,1,0.091,0.8390000000000001,0.502
1,25,-0.1,5.61,6.31,8.77,16,2,0.08199999999999999,0.821,0.494
1,37,-0.1,5.74,7.09,12.49,17,1,0.085,0.846,0.526
2,75,-0.1,5.74,5.43,11.64,37,2,0.033,0.8370000000000001,0.397
1,13,-0.1,5.84,8.03,9.49,8,0,0.033,0.779,0.436
2,50,-0.1,5.94,8.17,12.39,24,0,0.11800000000000001,0.769,0.306
3,58,-0.1,5.98,10.72,8.07,43,3,0.172,0.7090000000000001,0.43200000000000005
1,15,-0.1,6.46,4.7,8.8,11,0,0.015,0.902,0.431
2,40,-0.1,6.53,7.42,11.87,22,1,0.153,0.792,0.4
1,33,-0.1,6.83,11.17,10.24,22,2,0.13,0.7809999999999999,0.456
1,31,-0.1,6.93,5.47,11.31,19,4,0.026000000000000002,0.795,0.28600000000000003
1,12,-0.1,7.2,9.0,10.8,8,0,0.06,0.8270000000000001,0.455
1,26,-0.1,7.5,5.25,9.75,20,2,-0.027999999999999997,0.84,0.419
1,20,-0.1,8.35,7.85,9.82,17,1,0.071,0.816,0.368
0,19,-0.1,8.53,6.39,13.5,12,0,0.0,0.835,0.34
1,15,-0.1,9.49,6.57,10.95,13,0,-0.034,0.828,0.256
1,16,-0.1,1.93,4.63,6.17,5,2,-0.022000000000000002,0.853,0.266
1,9,-0.1,2.13,4.97,6.39,3,2,0.055999999999999994,0.833,0.537
1,18,-0.1,2.7,4.5,8.1,6,1,0.011000000000000001,0.847,0.212
0,10,-0.1,2.92,5.84,7.3,4,0,0.078,0.847,0.474
2,34,-0.1,3.09,6.17,6.56,16,3,0.036000000000000004,0.807,0.478
0,24,-0.1,3.22,8.06,9.67,8,0,0.11,0.797,0.386
1,31,-0.1,3.45,8.16,9.73,11,0,0.086,0.758,0.353
1,14,-0.1,3.55,6.39,9.95,5,0,0.071,0.8,0.475
0,12,-0.1,3.97,3.97,9.53,5,0,0.021,0.868,0.405
1,14,-0.1,4.19,7.45,6.52,9,0,0.036000000000000004,0.845,0.396
1,14,-0.1,4.38,10.95,10.22,6,0,0.145,0.758,0.452
1,32,-0.1,4.91,3.51,11.22,14,1,0.009000000000000001,0.84,0.32299999999999995
1,8,-0.1,5.02,8.79,5.02,8,1,0.138,0.775,0.43200000000000005
1,14,-0.1,5.28,5.87,8.22,9,2,0.013999999999999999,0.8370000000000001,0.449
1,26,-0.1,5.4,10.03,10.03,14,0,0.152,0.8220000000000001,0.46399999999999997
1,32,-0.1,5.4,9.51,8.23,21,2,0.168,0.747,0.40399999999999997
1,24,-0.1,5.48,9.28,10.12,13,0,0.02,0.8059999999999999,0.35
1,35,-0.1,5.5,8.75,8.75,22,5,0.054000000000000006,0.782,0.267
1,17,-0.1,5.56,7.94,13.5,7,0,0.034,0.809,0.488
3,69,-0.1,5.61,6.64,10.18,38,3,0.069,0.812,0.311
1,16,-0.1,5.65,5.65,10.05,9,0,-0.028999999999999998,0.787,0.408
1,20,-0.1,5.74,5.17,11.49,10,0,0.013999999999999999,0.722,0.309
1,35,-0.1,5.87,8.22,10.27,20,5,0.10300000000000001,0.789,0.414
0,19,-0.1,5.87,7.04,11.15,10,0,0.0,0.8109999999999999,0.442
1,14,-0.1,5.93,12.51,9.22,9,1,0.086,0.763,0.324
1,38,-0.1,5.95,8.47,8.69,26,2,0.129,0.7929999999999999,0.363
1,9,-0.1,6.0,10.5,6.75,8,0,0.018000000000000002,0.718,0.33299999999999996
1,15,-0.1,6.14,6.75,9.2,10,0,0.092,0.748,0.51
1,11,-0.1,6.23,7.62,7.62,9,1,0.111,0.789,0.27
1,49,-0.1,6.25,6.69,10.93,28,8,0.055999999999999994,0.7909999999999999,0.326
1,9,-0.1,6.3,8.1,8.1,7,0,0.021,0.789,0.36700000000000005
1,10,-0.1,6.35,11.91,7.94,8,1,0.094,0.693,0.37
1,31,-0.1,6.38,5.63,11.63,17,2,0.063,0.8079999999999999,0.306
1,16,-0.1,6.55,6.55,13.09,8,0,0.057,0.794,0.55
1,23,-0.1,6.63,8.05,10.89,14,2,0.131,0.8170000000000001,0.40700000000000003
1,29,-0.1,6.75,6.75,11.51,17,1,0.08800000000000001,0.7829999999999999,0.4
1,17,-0.1,7.11,5.68,12.08,10,2,0.067,0.7709999999999999,0.391
1,31,-0.1,7.13,8.25,11.63,19,1,0.125,0.78,0.25
1,23,-0.1,7.31,6.19,12.94,13,1,-0.057,0.8440000000000001,0.31
2,16,-0.1,7.5,11.5,8.0,15,2,0.094,0.7,0.311
0,15,-0.1,7.59,13.5,12.66,9,1,0.102,0.7929999999999999,0.375
1,37,-0.1,7.61,4.18,14.07,20,0,0.017,0.7929999999999999,0.33299999999999996
2,43,-0.1,7.78,7.55,9.84,34,5,0.077,0.809,0.39299999999999996
1,24,-0.1,7.79,4.67,12.46,15,2,0.012,0.785,0.242
1,14,-0.1,7.94,5.56,11.12,10,0,-0.035,0.779,0.366
1,31,-0.1,8.06,6.45,12.49,20,1,0.067,0.8320000000000001,0.48700000000000004
1,37,-0.1,8.22,5.09,14.48,21,0,-0.017,0.845,0.36
1,32,-0.1,8.38,6.98,14.9,18,0,0.040999999999999995,0.8440000000000001,0.324
1,27,-0.1,9.35,11.42,14.02,18,2,0.14400000000000002,0.711,0.35100000000000003
0,17,-0.1,9.82,11.45,13.91,12,0,0.127,0.8079999999999999,0.441
1,19,-0.1,11.25,5.25,14.25,15,2,-0.031,0.7979999999999999,0.213
4,296,-0.2,4.71,6.37,9.24,151,12,0.08,0.805,0.314
5,145,-0.2,4.45,7.91,8.07,80,5,0.044000000000000004,0.785,0.46799999999999997
4,217,-0.2,4.58,7.52,9.37,106,9,0.10400000000000001,0.737,0.345
4,176,-0.2,3.84,7.39,7.6,89,10,0.081,0.81,0.37
6,321,-0.2,5.97,7.14,10.47,183,28,0.087,0.83,0.373
1,131,-0.2,6.08,8.14,9.96,80,16,0.069,0.8109999999999999,0.402
2,68,-0.2,4.08,9.31,7.12,39,13,0.096,0.738,0.509
6,229,-0.2,4.49,8.45,9.88,104,11,0.124,0.8009999999999999,0.318
2,151,-0.2,5.06,6.02,10.32,74,3,0.067,0.8220000000000001,0.45299999999999996
2,74,-0.2,5.3,7.32,9.34,42,2,0.078,0.7979999999999999,0.375
2,157,-0.2,6.82,6.23,11.65,92,9,0.062,0.8109999999999999,0.33399999999999996
5,153,-0.2,3.66,6.64,9.5,59,9,0.064,0.792,0.38799999999999996
5,204,-0.2,4.38,6.65,9.42,95,11,0.016,0.8029999999999999,0.243
3,92,-0.2,4.65,8.59,8.06,53,10,0.073,0.768,0.48100000000000004
2,90,-0.2,3.39,8.77,7.81,39,2,0.09300000000000001,0.713,0.32899999999999996
3,147,-0.2,4.1,5.65,8.74,69,12,0.049,0.8270000000000001,0.368
3,103,-0.2,5.07,9.17,9.0,58,9,0.091,0.775,0.247
3,122,-0.2,5.64,8.01,9.31,74,7,0.073,0.78,0.368
4,124,-0.2,4.31,9.04,7.42,72,7,0.064,0.736,0.354
2,119,-0.2,4.95,5.23,11.12,53,1,0.055999999999999994,0.8220000000000001,0.22399999999999998
4,108,-0.2,5.44,12.52,7.08,83,8,0.157,0.6509999999999999,0.45899999999999996
2,65,-0.2,4.08,7.92,7.8,34,2,0.084,0.7809999999999999,0.313
2,41,-0.2,4.5,9.17,7.1,26,2,0.098,0.7290000000000001,0.409
1,59,-0.2,4.8,4.47,9.77,29,3,0.016,0.868,0.282
1,77,-0.2,5.1,5.37,10.61,37,2,0.073,0.843,0.314
3,110,-0.2,5.19,8.48,9.05,63,8,0.076,0.741,0.315
3,116,-0.2,5.34,6.73,8.49,73,4,0.031,0.821,0.38
1,61,-0.2,5.36,7.15,10.91,30,2,0.05,0.774,0.26899999999999996
3,109,-0.2,5.46,8.04,10.08,59,6,0.075,0.762,0.479
2,80,-0.2,5.58,4.06,10.14,44,5,-0.03,0.858,0.289
2,120,-0.2,5.66,4.45,12.13,56,8,0.06,0.858,0.275
1,73,-0.2,5.94,4.75,12.4,35,0,0.016,0.78,0.376
2,55,-0.2,6.28,7.06,8.63,40,3,0.043,0.737,0.359
1,23,-0.2,6.3,6.9,6.9,21,1,-0.022000000000000002,0.8029999999999999,0.42200000000000004
1,53,-0.2,4.03,5.97,7.91,27,4,0.042,0.825,0.46
2,54,-0.2,4.09,7.85,8.84,25,1,0.069,0.812,0.375
2,95,-0.2,4.1,7.02,8.67,45,7,0.075,0.785,0.34700000000000003
4,65,-0.2,4.33,7.16,9.7,29,9,0.077,0.815,0.386
4,144,-0.2,4.63,8.06,9.0,74,2,0.075,0.7190000000000001,0.382
2,73,-0.2,4.71,3.3,11.46,30,3,-0.004,0.855,0.382
1,32,-0.2,4.96,4.41,8.82,18,0,0.022000000000000002,0.8959999999999999,0.47600000000000003
2,80,-0.2,5.07,7.23,10.14,40,2,0.055999999999999994,0.821,0.318
1,68,-0.2,5.33,4.44,12.08,30,4,0.043,0.8059999999999999,0.309
2,64,-0.2,5.57,5.71,9.14,39,3,0.04,0.8140000000000001,0.342
1,27,-0.2,5.58,10.27,7.92,19,4,0.122,0.6940000000000001,0.531
2,50,-0.2,6.23,6.23,9.44,33,1,0.038,0.7909999999999999,0.461
10,59,-0.2,6.41,6.02,11.46,33,3,0.027000000000000003,0.816,0.33799999999999997
2,52,-0.2,7.05,11.69,10.48,35,6,0.124,0.7170000000000001,0.303
1,84,-0.2,8.13,4.85,14.54,47,4,0.048,0.9129999999999999,0.414
2,30,-0.2,3.32,9.35,6.23,16,0,0.059000000000000004,0.774,0.41700000000000004
3,55,-0.2,3.52,5.2,9.22,21,5,0.034,0.846,0.21600000000000003
2,131,-0.2,3.85,5.85,10.08,50,4,0.067,0.8320000000000001,0.273
2,54,-0.2,3.88,9.1,8.06,26,5,0.11699999999999999,0.778,0.365
1,44,-0.2,3.95,7.68,9.14,19,2,0.091,0.805,0.26
2,44,-0.2,4.02,9.8,7.07,25,2,0.102,0.725,0.313
2,88,-0.2,4.45,8.54,8.16,48,3,0.107,0.75,0.392
1,61,-0.2,4.61,6.19,9.69,29,1,0.069,0.802,0.192
3,66,-0.2,4.65,10.55,8.29,37,4,0.184,0.7759999999999999,0.44
1,25,-0.2,4.67,7.0,8.33,14,6,0.07400000000000001,0.747,0.366
1,27,-0.2,4.71,9.1,8.48,15,0,0.086,0.777,0.36700000000000005
3,78,-0.2,4.79,12.64,7.04,53,8,0.172,0.698,0.457
2,109,-0.2,5.04,8.7,10.78,51,3,0.069,0.7559999999999999,0.248
2,48,-0.2,5.05,7.68,10.54,23,1,0.081,0.8079999999999999,0.35200000000000004
1,38,-0.2,5.25,4.25,9.5,21,1,0.08199999999999999,0.8540000000000001,0.23600000000000002
1,16,-0.2,5.75,8.41,7.08,13,1,0.08,0.7390000000000001,0.35700000000000004
2,82,-0.2,5.85,5.85,12.3,39,4,0.064,0.8340000000000001,0.322
1,59,-0.2,5.96,4.64,9.77,36,0,0.052000000000000005,0.84,0.376
2,91,-0.2,6.52,5.09,11.87,50,3,0.05,0.872,0.27699999999999997
2,85,-0.2,6.6,5.28,12.47,45,4,0.045,0.857,0.41100000000000003
1,58,-0.2,6.6,6.22,11.27,34,3,0.075,0.8420000000000001,0.444
1,32,-0.2,7.36,8.42,11.22,21,3,0.08,0.777,0.429
1,35,-0.2,7.39,3.54,11.25,23,0,-0.024,0.848,0.33
1,13,-0.2,2.33,6.52,6.05,5,2,0.10400000000000001,0.752,0.473
2,69,-0.2,4.22,5.67,8.32,35,1,0.069,0.813,0.46299999999999997
1,41,-0.2,4.22,7.17,8.65,20,5,0.067,0.775,0.522
1,25,-0.2,4.25,6.67,7.58,14,2,0.038,0.778,0.35200000000000004
1,22,-0.2,4.38,7.66,8.03,12,0,0.018000000000000002,0.73,0.418
3,96,-0.2,4.5,6.39,8.64,50,3,0.091,0.816,0.475
1,46,-0.2,4.59,5.14,8.45,25,5,0.013999999999999999,0.847,0.39299999999999996
2,41,-0.2,5.15,9.82,10.06,21,1,0.16399999999999998,0.696,0.462
1,32,-0.2,5.22,6.14,9.82,17,2,0.062,0.857,0.284
1,63,-0.2,5.33,7.22,10.83,31,3,0.075,0.807,0.371
1,36,-0.2,5.35,7.22,9.62,20,3,0.019,0.777,0.4
1,41,-0.2,5.4,5.67,11.07,20,4,0.061,0.789,0.278
1,22,-0.2,5.4,7.06,9.14,13,3,0.0,0.813,0.182
3,110,-0.2,5.6,5.05,12.07,51,6,0.01,0.878,0.223
1,40,-0.2,5.72,5.03,9.15,25,5,0.04,0.856,0.32799999999999996
2,72,-0.2,5.8,4.12,10.98,38,4,0.023,0.883,0.36
1,31,-0.2,5.81,4.44,10.59,17,0,-0.024,0.852,0.147
1,45,-0.2,6.18,9.15,10.3,27,2,0.14,0.794,0.322
1,36,-0.2,6.28,8.48,11.3,20,2,0.08,0.757,0.467
2,43,-0.2,6.41,7.32,9.84,28,2,0.016,0.8109999999999999,0.355
1,38,-0.2,6.44,5.52,11.66,21,2,0.05,0.83,0.457
1,33,-0.2,6.59,7.53,10.36,21,1,0.09300000000000001,0.757,0.308
2,43,-0.2,6.88,7.13,10.95,27,1,0.094,0.8140000000000001,0.441
1,29,-0.2,7.13,10.5,10.88,19,2,0.128,0.764,0.425
2,51,-0.2,7.36,7.09,13.91,27,2,0.073,0.782,0.43
0,15,-0.2,7.59,4.22,12.66,9,0,0.0,0.893,0.3
1,49,-0.2,7.6,7.08,12.84,29,2,0.073,0.799,0.325
2,109,-0.2,7.62,5.26,15.09,55,5,0.06,0.8690000000000001,0.304
1,47,-0.2,7.79,4.67,12.2,30,0,0.0,0.872,0.301
1,38,-0.2,9.99,9.99,14.05,27,2,0.028999999999999998,0.8029999999999999,0.275
1,18,-0.2,1.88,6.28,11.3,3,0,0.091,0.8190000000000001,0.255
1,11,-0.2,2.38,7.94,8.74,3,1,0.08,0.8270000000000001,0.33299999999999996
0,13,-0.2,3.65,6.57,9.49,5,0,-0.065,0.818,0.375
1,22,-0.2,3.79,5.21,10.42,8,0,0.012,0.8420000000000001,0.20600000000000002
0,15,-0.2,4.05,5.4,10.13,6,2,0.0,0.852,0.302
1,13,-0.2,4.08,4.08,6.62,8,1,-0.08900000000000001,0.775,0.315
3,66,-0.2,4.08,3.8,9.28,29,5,0.0,0.8759999999999999,0.272
1,11,-0.2,4.35,4.35,9.58,5,1,0.068,0.7829999999999999,0.139
1,16,-0.2,4.4,3.14,10.05,7,2,0.032,0.86,0.51
1,13,-0.2,4.5,5.25,9.75,6,1,0.0,0.773,0.359
1,33,-0.2,4.66,6.52,10.24,15,0,0.087,0.7979999999999999,0.344
1,22,-0.2,4.71,6.0,9.43,11,2,-0.02,0.81,0.29
1,65,-0.2,4.88,5.31,9.34,34,2,0.054000000000000006,0.818,0.344
1,27,-0.2,5.06,7.76,9.11,15,2,0.048,0.779,0.42200000000000004
1,11,-0.2,5.11,0.73,8.03,7,2,-0.073,0.975,0.66
1,28,-0.2,5.4,6.04,8.89,17,2,0.065,0.7170000000000001,0.25
1,13,-0.2,5.4,8.49,10.03,7,0,0.018000000000000002,0.6629999999999999,0.281
2,46,-0.2,5.53,7.08,10.18,25,4,0.107,0.8290000000000001,0.37799999999999995
1,32,-0.2,5.61,4.91,11.22,16,1,0.043,0.88,0.304
1,33,-0.2,5.68,6.82,9.38,20,5,0.132,0.807,0.48
0,16,-0.2,5.68,6.39,11.37,8,0,-0.031,0.7709999999999999,0.35600000000000004
1,59,-0.2,5.9,6.97,10.55,33,9,0.053,0.8059999999999999,0.196
1,27,-0.2,6.14,6.55,11.05,15,0,0.01,0.802,0.41700000000000004
1,29,-0.2,6.53,5.23,12.63,15,0,0.03,0.7829999999999999,0.397
1,13,-0.2,6.55,5.73,10.64,8,0,-0.055999999999999994,0.865,0.18899999999999997
2,45,-0.2,6.68,8.63,12.53,24,1,0.10400000000000001,0.8059999999999999,0.425
1,19,-0.2,6.89,2.87,10.91,12,3,-0.027000000000000003,0.863,0.375
1,42,-0.2,6.93,5.11,15.32,19,1,0.033,0.841,0.46799999999999997
1,18,-0.2,7.07,6.43,11.57,11,4,0.091,0.795,0.5870000000000001
1,30,-0.2,7.11,8.53,14.21,15,2,0.11699999999999999,0.815,0.348
1,32,-0.2,7.23,7.61,12.17,19,2,0.08800000000000001,0.8,0.4
1,32,-0.2,7.3,9.85,11.68,20,3,0.071,0.78,0.423
1,22,-0.2,7.32,9.15,10.07,16,0,0.11800000000000001,0.7559999999999999,0.397
1,23,-0.2,7.64,4.08,11.72,15,1,0.025,0.865,0.375
1,24,-0.2,7.88,7.31,13.5,14,3,0.011000000000000001,0.853,0.32799999999999996
0,14,-0.2,7.94,7.94,11.12,10,1,0.053,0.833,0.33299999999999996
1,28,-0.2,8.06,9.67,11.28,20,5,0.062,0.732,0.33799999999999997
1,16,-0.2,8.16,7.53,10.05,13,2,0.057,0.836,0.511
1,16,-0.2,8.25,6.75,12.0,11,1,0.033,0.833,0.442
1,25,-0.2,8.31,4.67,12.98,16,2,0.036000000000000004,0.799,0.262
1,34,-0.2,8.34,4.76,13.5,21,3,0.027000000000000003,0.8590000000000001,0.341
1,19,-0.2,8.36,8.36,12.21,13,1,0.027000000000000003,0.858,0.45799999999999996
1,10,-0.2,8.44,10.13,8.44,10,0,0.102,0.736,0.483
1,33,-0.2,8.55,7.65,14.85,19,1,0.059000000000000004,0.79,0.315
1,34,-0.2,8.76,4.01,12.41,24,0,-0.033,0.865,0.319
1,13,-0.2,9.0,3.0,9.75,12,1,-0.071,0.8590000000000001,0.6509999999999999
5,16,-0.2,9.0,5.14,10.29,14,1,-0.015,0.807,0.54
1,19,-0.2,9.24,4.97,13.5,13,0,0.016,0.895,0.375
1,20,-0.2,9.28,5.91,16.88,11,0,0.036000000000000004,0.775,0.205
1,26,-0.2,9.74,12.84,11.51,22,5,0.155,0.659,0.5
1,33,-0.2,9.82,7.71,11.57,28,0,0.008,0.768,0.34600000000000003
1,27,-0.2,10.2,8.4,16.2,17,0,0.049,0.8220000000000001,0.375
1,16,-0.2,10.45,5.23,13.94,12,0,-0.038,0.7829999999999999,0.41700000000000004
0,19,-0.2,13.09,2.45,15.55,16,0,0.038,0.907,0.51
1,37,-0.2,13.26,6.16,17.53,28,0,0.019,0.8320000000000001,0.275
1,18,-0.2,13.5,4.5,16.2,15,1,0.039,0.9159999999999999,0.317
1,24,-0.2,15.55,10.64,19.64,19,0,0.045,0.738,0.37200000000000005
9,347,-0.3,4.39,9.95,8.81,173,9,0.16,0.753,0.46399999999999997
6,426,-0.3,5.37,5.76,10.39,220,9,0.055999999999999994,0.8220000000000001,0.33299999999999996
6,234,-0.3,3.99,7.95,8.49,110,8,0.095,0.754,0.34600000000000003
6,236,-0.3,5.26,7.1,9.63,129,10,0.08900000000000001,0.778,0.314
5,147,-0.3,5.34,9.56,7.77,101,24,0.10099999999999999,0.725,0.331
4,135,-0.3,5.34,7.36,9.75,74,6,0.061,0.8109999999999999,0.423
2,91,-0.3,6.26,8.23,10.55,54,2,0.077,0.815,0.433
4,166,-0.3,3.71,8.31,7.42,83,13,0.069,0.728,0.413
3,148,-0.3,3.83,8.3,8.59,66,12,0.109,0.769,0.361
2,56,-0.3,5.06,11.44,10.5,27,6,0.17600000000000002,0.687,0.45
1,48,-0.3,5.4,6.33,8.94,29,2,-0.013000000000000001,0.7709999999999999,0.316
3,67,-0.3,3.62,7.52,6.22,39,2,0.098,0.8009999999999999,0.604
4,116,-0.3,5.74,5.84,11.47,58,6,0.10099999999999999,0.8290000000000001,0.452
2,81,-0.3,6.41,8.88,9.99,52,4,0.06,0.774,0.359
6,160,-0.3,4.46,10.57,8.01,89,6,0.147,0.718,0.511
3,104,-0.3,5.89,6.75,9.89,62,5,0.099,0.8170000000000001,0.39299999999999996
1,69,-0.3,6.24,8.27,10.77,40,3,0.131,0.774,0.359
3,96,-0.3,7.97,8.09,10.94,70,6,0.075,0.7959999999999999,0.47
1,51,-0.3,8.36,6.93,12.19,35,2,0.061,0.769,0.569
3,106,-0.3,4.84,4.53,10.92,47,2,0.023,0.871,0.313
2,35,-0.3,5.1,13.01,5.76,31,14,0.11199999999999999,0.6679999999999999,0.252
1,31,-0.3,6.83,7.48,10.08,21,0,0.03,0.794,0.292
1,25,-0.3,8.41,5.31,11.07,19,1,0.021,0.762,0.342
1,27,-0.3,2.59,8.62,7.76,9,4,0.109,0.711,0.409
1,42,-0.3,3.12,10.61,6.55,20,6,0.19699999999999998,0.69,0.444
1,30,-0.3,3.67,5.0,10.0,11,0,0.016,0.8370000000000001,0.40700000000000003
3,137,-0.3,3.89,6.27,9.04,59,3,0.059000000000000004,0.843,0.425
2,50,-0.3,4.21,8.42,8.77,24,3,0.132,0.782,0.42200000000000004
2,76,-0.3,4.36,9.46,8.08,41,5,0.158,0.745,0.425
2,73,-0.3,4.73,4.59,10.16,34,5,0.031,0.83,0.191
4,88,-0.3,4.88,9.38,8.43,51,8,0.157,0.743,0.475
1,45,-0.3,4.91,7.93,8.5,26,4,0.09,0.805,0.243
3,91,-0.3,4.99,6.51,9.87,46,8,0.053,0.813,0.41
2,28,-0.3,5.18,9.82,7.64,19,0,0.07200000000000001,0.708,0.451
1,88,-0.3,5.4,5.78,11.05,43,4,0.055999999999999994,0.835,0.276
1,53,-0.3,5.4,10.48,8.42,34,1,0.138,0.736,0.5
1,26,-0.3,5.48,8.86,10.97,13,1,0.109,0.758,0.348
1,67,-0.3,5.52,4.92,9.99,37,3,0.022000000000000002,0.7959999999999999,0.405
2,33,-0.3,5.53,11.48,7.02,26,2,0.179,0.691,0.505
2,50,-0.3,5.59,9.26,9.64,29,5,0.106,0.779,0.36
1,31,-0.3,5.6,7.24,10.21,17,3,0.124,0.7240000000000001,0.43799999999999994
1,31,-0.3,5.65,6.28,9.73,18,2,-0.006999999999999999,0.8109999999999999,0.29
1,24,-0.3,5.86,9.68,6.11,23,3,0.122,0.7190000000000001,0.565
2,51,-0.3,5.98,8.15,9.24,33,0,0.076,0.807,0.441
2,72,-0.3,5.99,6.48,8.8,49,3,0.018000000000000002,0.779,0.37799999999999995
1,46,-0.3,6.15,6.32,7.86,36,3,-0.039,0.775,0.32899999999999996
5,91,-0.3,6.45,6.93,10.87,54,0,0.069,0.78,0.35200000000000004
1,89,-0.3,6.66,6.66,11.18,53,4,0.047,0.8059999999999999,0.494
1,24,-0.3,7.79,7.27,12.46,15,0,0.086,0.746,0.28800000000000003
2,155,-0.3,7.94,5.38,13.68,90,5,0.043,0.838,0.426
0,15,-0.3,9.45,6.75,10.13,14,2,-0.111,0.79,0.405
2,37,-0.3,3.62,3.34,10.3,13,3,0.0,0.8420000000000001,0.139
1,10,-0.3,4.38,7.3,7.3,6,2,0.018000000000000002,0.862,0.43799999999999994
13,59,-0.3,4.43,6.34,8.7,30,1,0.045,0.778,0.353
1,35,-0.3,4.55,9.09,9.95,16,1,0.163,0.816,0.475
4,55,-0.3,4.81,8.63,6.78,39,10,0.122,0.777,0.505
1,28,-0.3,4.84,6.04,11.28,12,2,0.0,0.748,0.5
0,13,-0.3,4.91,5.52,7.98,8,1,0.016,0.784,0.304
1,33,-0.3,4.96,8.27,9.09,18,2,0.032,0.8170000000000001,0.39799999999999996
1,31,-0.3,5.17,5.17,8.9,18,1,-0.062,0.831,0.465
1,23,-0.3,5.21,2.84,10.89,11,1,-0.055,0.9159999999999999,0.33299999999999996
2,29,-0.3,5.33,8.53,10.3,15,0,0.059000000000000004,0.77,0.295
2,61,-0.3,5.34,6.63,9.86,33,1,0.052000000000000005,0.785,0.344
2,39,-0.3,5.36,11.68,7.47,28,3,0.146,0.698,0.376
