id,g,war,era,k/9,cg,sv
5089,27,2.4,3.54,4.68,1,0
642,26,2.4,3.6,4.4,6,0
1013939,29,2.4,3.62,5.2,9,0
1012279,35,2.4,3.68,2.48,8,1
1005088,33,2.4,3.69,6.29,5,0
1012104,31,2.4,3.85,4.26,3,0
1013727,34,2.4,4.24,4.08,7,0
823,29,2.4,4.51,6.49,3,0
14916,31,2.4,5.12,9.56,0,0
10310,32,2.4,3.54,9.08,1,0
1008237,32,2.4,3.73,4.92,2,0
1890,31,2.4,3.81,8.88,0,0
2072,32,2.4,3.83,5.12,0,0
1003424,34,2.4,3.84,4.99,3,0
3284,30,2.4,3.85,7.27,0,0
1003993,24,2.4,3.86,6.45,4,0
1003168,33,2.4,4.02,6.68,2,0
4270,33,2.4,4.03,4.29,3,0
1003424,31,2.4,4.17,4.85,7,0
1080,38,2.4,4.22,5.28,1,0
15038,29,2.4,4.39,8.17,0,0
1029,33,2.4,4.61,6.91,0,0
1255,32,2.4,4.84,7.07,2,0
1667,33,2.4,4.89,8.22,2,0
873,32,2.4,4.92,7.05,1,0
1009465,35,2.4,5.33,4.79,5,0
1001702,24,2.4,2.64,6.2,5,0
180,33,2.4,3.46,5.92,0,0
1006703,32,2.4,4.47,5.54,1,0
1013197,34,2.4,4.65,4.0,1,0
16400,33,2.4,5.38,8.27,1,0
1660,32,2.4,5.57,5.38,2,0
665,33,2.4,3.34,3.74,6,0
4424,30,2.4,3.4,6.62,0,0
1011708,34,2.4,3.55,5.26,5,0
92,25,2.4,3.8,7.04,3,0
9803,32,2.4,4.16,7.04,1,0
384,31,2.4,4.16,5.13,2,0
1007988,39,2.4,4.21,4.6,5,0
790,33,2.4,4.3,4.14,3,0
9434,26,2.4,4.55,7.71,1,0
1005088,31,2.4,4.57,6.12,2,0
499,33,2.4,4.63,4.28,3,0
4930,33,2.4,4.82,7.28,3,0
287,27,2.4,4.93,5.36,2,0
34,22,2.4,3.83,6.59,2,0
1014170,22,2.4,3.92,7.64,13,0
1010048,31,2.4,3.97,4.49,3,0
569,32,2.4,4.0,7.3,1,0
1283,31,2.4,4.18,4.68,1,0
104,33,2.4,4.22,4.55,0,0
898,34,2.4,4.8,4.93,3,0
1837,30,2.4,5.32,6.33,1,0
1007338,31,2.4,3.57,5.31,2,0
4141,36,2.4,3.57,8.88,0,0
7754,31,2.4,3.69,8.98,1,0
179,25,2.4,3.62,4.8,0,0
1008310,27,2.4,4.14,4.81,4,1
1010183,25,2.4,5.19,8.17,0,0
15689,12,2.4,3.21,11.44,1,0
1001226,31,2.3,3.97,5.86,0,0
4366,31,2.3,3.41,4.68,1,0
1007715,34,2.3,3.13,5.8,4,0
1005827,23,2.3,3.32,4.95,2,0
13071,31,2.3,3.54,6.59,0,0
1000516,34,2.3,3.58,4.88,11,0
1007423,30,2.3,2.89,4.93,8,0
2608,35,2.3,3.5,7.29,0,0
1001911,31,2.3,3.65,5.7,3,0
3137,33,2.3,4.43,8.03,0,0
14862,33,2.3,4.74,9.34,0,0
978,34,2.3,4.77,7.34,1,0
10130,31,2.3,3.37,5.71,0,0
75,34,2.3,3.87,7.82,5,0
1013327,34,2.3,3.98,6.81,12,0
1636,33,2.3,4.4,5.79,1,0
962,32,2.3,4.43,6.67,1,0
206,30,2.3,4.66,5.8,1,0
2717,31,2.3,4.75,5.14,0,0
1080,30,2.3,5.08,4.7,1,0
1298,33,2.3,5.69,6.67,1,0
5279,34,2.3,3.34,6.51,1,0
1010853,32,2.3,3.44,3.58,2,0
976,33,2.3,3.69,5.68,0,0
1007431,35,2.3,3.89,5.42,6,0
2608,32,2.3,3.89,7.64,0,0
27,32,2.3,4.36,5.82,2,0
1011330,32,2.3,4.38,4.87,5,0
1005568,32,2.3,4.52,4.89,3,0
1116,34,2.3,5.24,5.48,2,0
1039,24,2.3,3.15,4.5,1,0
1007423,27,2.3,3.24,5.83,4,0
1012,33,2.3,3.58,6.08,1,0
5718,27,2.3,3.87,4.2,1,0
1012818,32,2.3,4.16,5.69,3,0
1994,32,2.3,4.17,7.06,3,1
179,36,2.3,4.18,5.7,3,0
11486,33,2.3,4.34,12.13,0,0
3830,31,2.3,4.48,5.89,3,0
926,31,2.3,5.75,5.23,2,0
430,32,2.3,3.36,5.83,1,0
2608,31,2.3,3.62,6.96,2,0
10130,33,2.3,3.7,6.89,0,0
8044,30,2.3,3.71,6.16,1,0
10314,34,2.3,3.75,6.94,0,0
1239,34,2.3,3.83,6.83,0,0
1292,34,2.3,4.09,6.55,3,0
1478,29,2.3,4.32,7.71,0,0
1000012,32,2.3,4.37,4.0,4,0
3254,32,2.3,4.96,6.86,2,0
1001161,24,2.3,3.43,3.01,4,0
2072,30,2.3,3.63,5.66,1,0
1005741,33,2.3,3.67,5.55,1,0
4538,31,2.3,3.74,9.07,0,0
512,25,2.3,3.75,9.56,2,0
14107,31,2.3,3.92,7.25,0,0
10130,31,2.3,4.36,5.77,0,0
4279,32,2.3,4.39,7.97,0,0
6902,33,2.3,4.39,4.67,0,0
1002989,25,2.3,4.5,6.08,4,0
1172,33,2.3,4.98,5.07,2,0
430,24,2.3,3.35,6.87,0,0
40,28,2.3,3.78,5.11,1,0
453,30,2.3,4.71,5.3,0,0
102,33,2.3,4.81,5.95,3,0
977,34,2.3,5.1,3.88,1,0
441,30,2.3,5.38,7.33,0,0
1007438,33,2.3,3.52,5.35,2,0
375,29,2.3,4.0,7.39,1,0
1485,32,2.3,4.34,6.44,1,0
1056,33,2.3,4.48,5.38,3,1
1012824,30,2.3,5.01,6.9,2,0
4538,32,2.3,5.29,7.24,0,0
1007284,27,2.3,2.41,5.03,3,0
4897,31,2.3,3.1,7.62,0,0
2072,32,2.3,3.7,6.31,0,0
16400,32,2.3,3.91,7.2,0,0
1472,30,2.3,4.04,3.82,2,0
2227,31,2.3,5.42,7.39,0,0
1009826,27,2.3,2.65,4.37,2,0
18684,32,2.3,3.88,6.89,2,0
1451,26,2.3,4.21,7.87,2,0
5203,30,2.3,4.26,4.7,0,0
435,29,2.3,5.85,6.24,2,0
15038,13,2.3,3.75,8.04,0,0
145,34,2.2,3.87,5.08,3,0
1701,35,2.2,3.99,7.23,0,0
14078,30,2.2,3.37,7.59,0,0
1008193,30,2.2,3.66,6.02,4,0
3886,33,2.2,3.84,6.32,1,0
1009211,37,2.2,4.06,4.56,17,0
1002989,36,2.2,2.9,6.06,4,0
1006858,34,2.2,2.92,4.36,20,0
944,34,2.2,3.83,6.15,0,0
46,33,2.2,4.29,6.2,0,0
1185,32,2.2,4.49,5.53,3,0
1008161,34,2.2,2.72,4.59,9,0
1012745,34,2.2,3.74,5.04,3,0
1005764,31,2.2,3.96,3.86,1,0
1001098,37,2.2,4.01,6.61,8,0
145,33,2.2,4.72,5.46,1,0
517,34,2.2,4.94,7.28,2,0
1004233,33,2.2,3.25,4.07,3,0
739,30,2.2,3.39,5.3,1,0
1010700,28,2.2,3.44,5.49,3,0
1008855,37,2.2,3.74,4.19,3,0
3551,33,2.2,3.75,6.83,1,0
1002296,32,2.2,3.82,5.4,3,0
1005115,29,2.2,4.06,5.02,0,0
179,30,2.2,4.3,6.02,4,0
1003358,32,2.2,4.44,3.07,3,0
1005160,37,2.2,4.67,6.18,6,0
199,33,2.2,5.42,5.17,0,0
1003570,23,2.2,3.03,3.97,5,0
7507,34,2.2,3.07,9.54,0,0
1005969,30,2.2,3.69,4.98,5,0
1620,32,2.2,3.84,5.91,1,0
1244,33,2.2,4.25,6.73,0,0
6902,32,2.2,4.82,5.59,0,0
206,33,2.2,5.04,4.39,1,0
1011106,38,2.2,5.05,4.79,3,2
1012084,28,2.2,2.81,5.39,8,0
4849,33,2.2,3.53,5.19,2,0
6562,29,2.2,3.66,6.42,0,0
978,32,2.2,3.74,5.75,1,0
3254,32,2.2,3.81,7.39,1,0
6283,30,2.2,3.86,6.54,2,0
833,33,2.2,3.97,7.38,0,0
13071,32,2.2,4.02,7.19,0,0
225,33,2.2,4.15,6.14,1,0
1012279,36,2.2,4.24,3.07,8,0
1005160,30,2.2,4.34,7.68,2,0
668,30,2.2,4.52,6.85,0,0
232,33,2.2,4.58,5.23,1,0
1277,30,2.2,4.68,4.63,2,0
1008382,30,2.2,4.7,4.84,6,0
434,32,2.2,5.11,5.91,1,0
4635,33,2.2,5.12,6.47,0,0
8782,28,2.2,3.4,4.64,0,0
3196,31,2.2,3.46,8.23,0,0
1000865,31,2.2,3.48,6.31,2,0
1011330,33,2.2,3.79,5.07,8,0
1002695,31,2.2,3.88,4.56,2,0
1283,27,2.2,3.98,6.31,2,0
1010460,31,2.2,4.01,4.76,1,0
1994,31,2.2,4.14,6.3,2,0
282,24,2.2,4.35,7.3,0,0
92,32,2.2,4.66,5.09,1,0
6943,31,2.2,4.68,5.82,0,0
1001279,31,2.2,2.93,5.33,3,0
1003210,19,2.2,3.15,5.81,6,0
1451,31,2.2,3.61,6.56,0,0
6570,32,2.2,3.81,7.2,0,0
1006681,30,2.2,4.01,5.47,0,0
7448,32,2.2,4.21,7.79,0,0
15689,31,2.2,4.3,8.75,0,0
367,39,2.2,4.41,7.08,1,6
317,34,2.2,4.48,5.62,1,0
1574,32,2.2,4.81,4.27,2,0
1012824,33,2.2,4.96,6.18,3,0
174,32,2.2,5.63,6.46,0,0
1009582,24,2.2,2.82,4.17,5,0
1011422,22,2.2,2.95,5.05,4,0
1000864,21,2.2,3.5,7.57,5,0
4972,32,2.2,3.78,8.87,1,0
219,45,2.2,3.9,7.9,0,3
1283,32,2.2,3.98,6.33,2,0
748,31,2.2,4.04,5.25,3,0
1006134,30,2.2,4.04,4.87,1,0
1006050,34,2.2,4.27,5.55,0,0
5508,29,2.2,4.34,6.32,1,0
8753,31,2.2,4.34,7.29,0,0
15440,31,2.2,4.39,8.4,0,0
1010700,31,2.2,5.9,5.48,0,0
1004133,30,2.2,3.93,2.46,1,0
1011192,38,2.2,4.69,6.96,2,1
3551,32,2.2,4.79,6.89,2,0
1841,31,2.2,4.98,6.93,0,0
317,34,2.2,5.07,5.79,0,0
137,23,2.2,5.44,6.5,2,0
15734,28,2.2,4.19,6.64,0,0
348,36,2.2,5.29,4.75,0,0
1006681,28,2.2,4.36,4.21,4,0
1007649,32,2.2,5.22,5.22,3,0
1005281,29,2.2,3.74,5.27,1,0
1943,12,2.2,4.03,9.0,0,0
1012824,35,2.1,4.85,5.59,2,0
1000490,35,2.1,3.43,2.59,4,0
1277,34,2.1,3.84,4.37,0,0
3200,33,2.1,3.92,6.83,4,0
1003080,33,2.1,3.7,5.67,1,0
434,32,2.1,4.52,6.17,0,0
10197,31,2.1,3.06,8.77,1,0
1012818,35,2.1,3.25,5.15,9,0
1004233,36,2.1,3.48,2.67,6,1
3340,33,2.1,3.91,6.6,3,1
1008546,30,2.1,3.94,3.07,10,0
329,34,2.1,4.12,5.77,0,0
833,32,2.1,4.31,7.93,0,0
743,35,2.1,4.32,6.4,2,0
1013750,23,2.1,2.31,5.16,8,0
1267,32,2.1,3.37,7.78,2,0
2233,31,2.1,4.19,8.02,0,0
1012818,32,2.1,4.21,5.63,2,0
1259,32,2.1,4.4,7.59,2,0
404,32,2.1,4.78,7.46,2,0
1007988,39,2.1,4.88,5.19,7,0
1013215,30,2.1,2.92,4.4,3,0
7059,34,2.1,5.18,8.28,0,0
1009756,31,2.1,3.18,5.7,2,0
1005363,27,2.1,3.26,4.87,2,0
1012104,28,2.1,3.32,5.08,4,0
4849,31,2.1,4.05,7.51,0,0
6249,34,2.1,4.16,6.37,0,0
9388,26,2.1,4.25,4.84,0,0
666,28,2.1,4.54,8.22,0,0
1001126,34,2.1,4.68,4.98,2,0
415,32,2.1,4.72,6.54,1,0
58,34,2.1,5.17,6.43,2,0
898,30,2.1,3.37,5.44,1,0
1005827,30,2.1,3.57,6.01,0,0
67,33,2.1,3.75,4.52,6,0
1011527,32,2.1,4.02,4.39,9,0
1701,33,2.1,4.55,8.13,1,0
480,31,2.1,4.67,4.98,2,0
1994,34,2.1,4.72,5.49,2,0
1004852,29,2.1,5.01,6.64,1,0
1310,36,2.1,5.02,5.21,1,0
72,31,2.1,5.27,4.69,2,0
1010246,23,2.1,3.0,5.04,7,0
1012,31,2.1,3.28,6.7,1,0
1012104,30,2.1,3.94,5.04,1,0
944,33,2.1,4.03,7.22,1,0
1841,31,2.1,4.03,7.97,1,0
147,32,2.1,4.18,5.6,0,0
19320,30,2.1,4.18,8.69,0,0
665,42,2.1,4.39,4.39,0,1
1009620,31,2.1,4.42,4.47,2,0
271,31,2.1,4.48,6.73,0,0
106,31,2.1,5.16,6.41,0,0
737,33,2.1,5.19,7.17,1,0
1003424,34,2.1,5.48,5.03,3,0
973,27,2.1,3.44,3.39,2,0
1091,34,2.1,3.48,5.39,3,0
1007185,25,2.1,3.68,6.3,2,0
4366,28,2.1,4.07,5.77,1,0
871,29,2.1,4.77,5.13,2,0
1005172,27,2.1,3.84,4.34,6,0
1007607,32,2.1,3.97,4.29,0,0
1571,25,2.1,4.12,3.31,2,0
666,32,2.1,4.74,8.57,1,0
1007431,29,2.1,3.68,4.93,3,1
1000216,31,2.1,4.53,3.91,5,0
1011072,34,2.1,4.56,5.35,1,0
18498,11,2.1,2.7,10.8,0,0
12917,11,2.1,3.29,9.87,1,0
115,21,2.1,4.14,7.55,1,0
1574,31,2.1,4.21,5.41,1,0
1158,27,2.1,4.77,5.98,2,0
491,30,2.1,4.9,5.1,2,0
16162,13,2.1,3.05,11.12,1,0
6249,30,2.0,2.97,5.4,1,0
1005514,33,2.0,3.15,2.72,5,0
1000216,33,2.0,3.8,3.16,4,0
1009582,38,2.0,3.04,4.6,6,0
8173,33,2.0,3.66,9.0,0,0
5279,33,2.0,3.71,7.81,1,0
7450,32,2.0,4.19,7.76,1,0
1008193,28,2.0,3.42,7.1,2,0
750,33,2.0,3.78,5.79,2,0
225,32,2.0,3.81,4.12,4,0
1190,34,2.0,4.05,6.3,3,0
3,31,2.0,4.52,5.94,1,0
199,34,2.0,4.67,5.13,0,0
137,34,2.0,4.81,4.14,6,0
150,35,2.0,4.9,5.07,0,0
1013461,24,2.0,3.55,5.05,2,0
1003424,32,2.0,3.59,4.4,14,0
60,33,2.0,3.65,7.95,5,0
90,29,2.0,3.68,4.35,6,0
8779,33,2.0,3.98,7.53,0,0
1508,34,2.0,4.74,4.95,0,0
1000516,34,2.0,4.83,6.28,4,0
801,32,2.0,4.91,6.82,0,0
1091,33,2.0,5.01,6.01,1,0
4684,33,2.0,5.68,6.27,0,0
4371,29,2.0,2.95,5.57,2,0
3688,29,2.0,3.58,5.06,2,0
106,31,2.0,3.67,5.57,3,0
10304,30,2.0,3.69,5.74,0,0
8223,31,2.0,3.89,4.6,0,0
412,28,2.0,3.97,5.46,1,0
1890,33,2.0,4.08,8.08,0,0
1008454,35,2.0,4.24,6.26,4,0
1004529,33,2.0,4.33,6.41,4,0
1013939,32,2.0,4.48,4.39,13,0
1116,34,2.0,4.83,5.33,0,0
1012409,48,2.0,3.1,4.44,0,14
7396,32,2.0,3.62,6.42,2,0
72,30,2.0,4.0,5.57,4,0
76,31,2.0,4.16,5.86,1,0
1002989,32,2.0,4.29,7.24,2,0
1010887,30,2.0,4.29,4.29,5,0
1620,34,2.0,4.9,7.09,1,1
1012941,24,2.0,5.38,4.57,4,0
1007175,35,2.0,3.6,4.68,1,0
6986,33,2.0,3.68,8.46,0,0
1007185,31,2.0,3.95,6.64,2,0
1013939,26,2.0,3.97,4.89,9,0
44,33,2.0,4.05,4.39,2,0
1005374,31,2.0,4.34,5.82,3,0
1234,29,2.0,4.36,5.73,1,0
898,28,2.0,4.46,7.46,1,0
2717,33,2.0,4.65,8.01,2,0
669,33,2.0,4.67,5.17,0,0
824,27,2.0,4.7,6.47,4,0
1011314,34,2.0,3.82,4.2,5,0
4676,29,2.0,3.83,5.77,2,0
4153,31,2.0,3.96,7.19,0,0
1002480,32,2.0,4.07,5.3,3,0
814,29,2.0,4.21,6.53,0,0
9460,33,2.0,4.26,8.42,0,0
40,32,2.0,4.32,5.3,1,0
8753,31,2.0,4.35,8.6,0,0
1010504,34,2.0,4.5,5.87,2,0
6230,30,2.0,4.7,5.44,2,0
1001212,31,2.0,4.92,4.5,0,0
2717,27,2.0,4.92,4.65,0,0
33,32,2.0,5.08,4.56,1,0
1009211,23,2.0,5.6,6.37,1,0
1012279,32,2.0,5.61,2.95,6,0
1010887,21,2.0,3.89,5.02,4,0
1006569,29,2.0,4.12,4.12,3,0
1283,27,2.0,4.45,5.5,1,0
1005568,36,2.0,4.9,3.55,5,0
40,29,2.0,3.2,4.77,1,0
1006938,32,2.0,3.83,4.94,10,0
1009583,22,2.0,3.1,4.0,3,0
15467,11,2.0,3.1,8.27,1,0
75,26,2.0,4.22,6.72,3,1
1004818,35,2.0,4.31,4.78,2,1
90,34,2.0,4.56,3.87,1,0
510,28,2.0,4.65,6.97,0,0
1045,33,2.0,4.83,5.01,1,0
8678,26,2.0,3.66,5.38,1,0
1013971,23,2.0,4.08,4.56,4,0
16149,12,2.0,3.28,12.11,2,0
17295,11,2.0,3.57,9.68,0,0
1013197,37,2.0,4.75,3.86,0,0
1943,33,2.0,5.8,5.61,2,0
15474,12,2.0,3.48,12.07,1,0
1007103,27,2.0,4.01,5.64,3,5
1005150,37,1.9,4.03,3.56,8,0
1001830,35,1.9,3.91,2.62,12,0
219,31,1.9,4.76,5.24,0,0
932,32,1.9,3.64,4.87,3,0
1994,28,1.9,3.7,5.33,0,0
1008161,40,1.9,4.21,3.96,10,0
1011620,33,1.9,3.71,3.67,6,0
1008161,35,1.9,3.85,5.53,2,1
1011,31,1.9,3.37,7.5,0,0
44,32,1.9,3.78,3.96,2,0
1000789,34,1.9,4.27,5.0,2,0
1008546,37,1.9,4.61,3.34,7,0
2227,32,1.9,4.74,8.18,0,0
430,32,1.9,5.41,5.41,2,0
1001729,34,1.9,3.15,3.95,5,0
137,32,1.9,3.4,4.29,5,0
739,31,1.9,3.54,6.4,2,0
1012818,33,1.9,3.77,4.43,3,0
430,29,1.9,4.28,4.54,1,0
11156,32,1.9,4.42,7.76,0,0
1005741,32,1.9,4.58,4.47,0,0
1012181,34,1.9,4.77,5.18,8,0
1000789,32,1.9,5.02,4.77,3,0
1010087,26,1.9,3.41,7.09,2,0
266,24,1.9,3.81,8.07,0,0
16943,31,1.9,3.9,8.78,0,0
1007338,37,1.9,3.95,5.32,1,0
1008193,24,1.9,3.97,6.3,4,0
633,32,1.9,4.12,4.93,0,0
3886,29,1.9,4.29,7.71,0,0
1004529,33,1.9,4.36,6.61,0,0
1039,31,1.9,4.42,5.34,3,0
1002388,37,1.9,4.46,3.72,7,1
1316,33,1.9,4.81,5.47,0,0
1695,31,1.9,4.83,6.6,0,0
232,34,1.9,4.89,4.69,1,0
637,31,1.9,4.92,4.79,3,0
180,34,1.9,5.42,6.15,0,0
1002106,33,1.9,3.07,3.02,3,0
4270,33,1.9,4.05,4.47,0,0
10547,30,1.9,4.11,7.51,0,0
102,45,1.9,4.13,4.66,4,2
1011422,32,1.9,4.21,4.99,4,0
1091,33,1.9,4.3,4.6,2,0
1005172,24,1.9,4.46,4.19,5,0
1089,32,1.9,4.48,7.52,1,0
1003331,35,1.9,4.58,7.56,2,0
145,34,1.9,4.79,5.34,1,0
5279,31,1.9,4.99,6.24,0,0
1005992,29,1.9,2.84,3.68,6,0
1007862,31,1.9,3.44,3.06,6,0
1008193,32,1.9,3.44,5.4,4,0
1007240,37,1.9,3.57,3.79,4,0
1190,23,1.9,3.75,5.95,4,0
15514,31,1.9,4.11,5.23,2,0
1012346,29,1.9,4.28,4.11,0,0
1007175,36,1.9,4.53,4.99,2,0
633,35,1.9,4.94,5.31,3,0
5203,31,1.9,5.03,5.22,0,0
6902,32,1.9,5.12,7.35,0,0
1298,43,1.9,5.35,7.1,3,2
1013750,23,1.9,3.44,5.6,2,0
1006294,32,1.9,3.87,4.71,1,1
1007031,35,1.9,4.1,4.3,8,0
4424,30,1.9,4.2,7.67,2,0
1005827,31,1.9,4.55,5.02,1,0
8678,32,1.9,5.1,4.95,1,0
1005983,33,1.9,3.52,4.08,0,0
1000003,40,1.9,4.06,3.81,5,2
7507,32,1.9,4.24,9.75,1,0
40,31,1.9,4.67,4.96,0,0
1013494,22,1.9,4.92,3.63,5,0
1012191,32,1.9,3.69,5.71,5,0
180,33,1.9,5.28,6.86,1,0
12049,12,1.9,2.88,7.08,1,0
9492,31,1.9,3.77,8.52,0,0
1006388,33,1.9,4.3,5.16,1,0
1009771,32,1.9,4.97,5.23,3,0
14444,12,1.9,2.69,9.67,0,0
1091,23,1.9,4.77,5.26,0,0
10310,11,1.9,2.92,6.72,0,0
1010048,22,1.9,4.02,5.52,2,0
1013750,35,1.8,2.95,4.8,2,0
4930,32,1.8,3.32,7.38,0,0
1010703,31,1.8,3.88,5.84,3,0
8044,32,1.8,4.16,6.71,1,0
921,34,1.8,2.83,5.47,1,0
1006050,33,1.8,3.79,5.7,7,0
633,32,1.8,3.57,5.28,0,0
898,33,1.8,3.78,4.88,2,0
1009973,34,1.8,3.98,4.38,4,0
199,33,1.8,4.0,6.32,0,0
219,33,1.8,4.15,6.03,3,0
1001566,37,1.8,3.39,4.25,9,0
1039,30,1.8,3.63,5.82,2,0
105,32,1.8,3.71,6.17,0,0
1239,32,1.8,4.11,5.83,0,0
1045,34,1.8,4.12,5.36,2,0
898,33,1.8,4.46,6.45,1,0
594,31,1.8,4.59,4.12,2,0
1011708,23,1.8,2.54,4.71,6,0
921,29,1.8,3.52,5.39,2,0
1006005,34,1.8,3.66,5.14,4,1
1245,34,1.8,3.71,7.22,1,0
1245,34,1.8,4.21,7.09,3,0
1010654,34,1.8,4.48,3.96,1,0
2717,32,1.8,5.52,7.38,0,0
1118,34,1.8,3.13,6.51,0,0
1002057,40,1.8,3.66,5.06,6,0
1709,32,1.8,3.71,6.29,0,0
1004444,32,1.8,3.87,4.58,6,1
1013215,34,1.8,4.09,5.06,7,0
179,29,1.8,4.53,6.45,1,0
1002255,36,1.8,5.12,4.83,5,0
1005136,32,1.8,3.61,3.97,3,0
1006222,33,1.8,3.92,5.61,9,0
1003404,29,1.8,3.99,5.05,2,0
1009756,29,1.8,4.04,4.87,5,0
219,35,1.8,4.25,6.75,4,0
1757,30,1.8,4.33,7.23,1,0
1005162,25,1.8,5.68,7.57,2,0
1001126,33,1.8,6.2,5.47,3,0
1013218,35,1.8,3.65,4.81,5,0
1245,33,1.8,3.91,5.29,2,0
232,33,1.8,4.01,4.81,1,0
6397,31,1.8,4.13,9.32,0,0
1783,34,1.8,4.42,6.95,1,0
1002255,36,1.8,4.49,5.41,4,1
12703,31,1.8,4.55,8.69,1,0
11836,29,1.8,4.56,8.33,1,0
1006703,33,1.8,4.78,3.37,0,0
535,30,1.8,4.88,5.66,1,0
4538,30,1.8,3.47,8.06,0,0
6397,33,1.8,3.69,7.96,0,0
1009065,32,1.8,4.0,4.05,1,0
1007065,30,1.8,4.12,2.99,4,0
1045,33,1.8,4.19,4.96,1,0
412,33,1.8,4.22,5.68,1,0
1006703,33,1.8,4.4,4.77,0,0
962,30,1.8,4.55,7.72,2,0
1507,33,1.8,4.63,6.66,2,0
8678,29,1.8,5.02,5.32,2,0
1007501,31,1.8,5.67,7.29,3,0
637,30,1.8,3.91,5.3,0,0
1039,30,1.8,4.05,5.3,0,0
944,34,1.8,4.15,6.77,1,0
1010835,32,1.8,4.19,4.9,1,0
1000516,21,1.8,4.45,6.3,5,0
4849,33,1.8,4.69,5.05,0,0
1620,30,1.8,4.76,6.03,0,0
4849,29,1.8,4.82,6.87,0,0
271,31,1.8,5.05,7.12,0,0
441,24,1.8,5.12,8.01,2,0
8779,30,1.8,5.37,7.43,1,0
1116,31,1.8,5.44,5.0,2,0
1013197,20,1.8,3.47,3.9,3,0
1003993,29,1.8,4.27,4.56,4,0
1013727,19,1.8,4.51,4.59,0,0
1012788,38,1.8,4.59,2.42,6,0
1001279,31,1.8,4.59,5.68,1,0
1000951,36,1.8,4.93,5.52,0,1
1005827,33,1.8,3.8,5.13,2,0
715,26,1.8,4.1,5.25,0,0
1011355,25,1.8,4.18,5.88,3,0
1010530,30,1.8,4.19,6.76,3,0
1006515,32,1.8,4.52,2.33,4,0
12880,32,1.8,4.55,8.39,0,0
1013490,29,1.8,4.59,6.47,1,0
11760,30,1.8,4.88,8.57,0,0
1094,30,1.8,5.62,5.1,2,0
1014170,32,1.8,5.84,6.14,3,0
9434,11,1.8,1.99,5.97,0,0
8782,31,1.8,4.34,8.04,0,0
180,36,1.8,5.07,6.17,0,1
1003168,28,1.8,2.71,6.53,1,0
3137,12,1.8,3.74,12.3,1,0
1003168,31,1.8,4.7,8.24,1,3
1011691,36,1.7,3.29,5.56,4,0
1124,33,1.7,3.81,7.11,3,0
426,30,1.7,4.81,6.12,2,0
1010998,35,1.7,5.28,4.44,2,0
90,35,1.7,3.57,4.76,1,0
1007031,35,1.7,3.2,5.39,11,0
7754,33,1.7,3.9,6.14,1,0
966,33,1.7,4.19,7.91,3,0
2717,31,1.7,3.96,4.69,0,0
2047,32,1.7,4.1,6.79,0,0
258,33,1.7,5.18,6.23,1,0
1011,30,1.7,2.71,6.96,1,0
8678,32,1.7,3.67,6.67,1,0
1757,32,1.7,4.02,7.02,0,0
1003278,33,1.7,4.29,5.08,2,0
1013327,33,1.7,4.59,5.07,5,0
1011061,34,1.7,3.43,4.39,5,0
1001111,30,1.7,4.08,3.94,1,0
1006899,32,1.7,4.16,3.9,5,0
5523,30,1.7,4.21,7.95,1,0
232,32,1.7,4.51,5.07,0,0
225,32,1.7,4.99,4.32,1,0
266,31,1.7,5.47,7.55,0,0
1012754,37,1.7,3.35,3.63,2,1
1012924,33,1.7,3.52,4.77,3,0
1010460,32,1.7,3.62,6.22,1,0
7024,30,1.7,3.78,6.3,0,0
1002690,27,1.7,3.88,7.32,4,0
1009602,29,1.7,3.89,4.14,6,0
8268,29,1.7,3.92,5.55,0,0
1009583,34,1.7,3.97,5.71,2,0
1007319,32,1.7,4.21,3.0,15,0
1012924,32,1.7,4.49,4.06,5,0
105,29,1.7,4.53,4.9,0,0
989,32,1.7,4.64,4.14,0,0
329,33,1.7,5.09,6.21,1,0
998,31,1.7,5.21,4.54,1,0
989,31,1.7,5.49,4.87,1,0
1000789,28,1.7,4.52,4.82,1,0
594,31,1.7,4.88,4.42,1,0
3990,34,1.7,5.37,6.61,0,0
921,31,1.7,3.57,5.7,1,0
1002996,22,1.7,3.64,6.04,6,0
6432,31,1.7,3.73,6.2,0,0
6986,32,1.7,3.8,7.79,0,0
11589,31,1.7,3.98,6.72,1,0
1007649,37,1.7,4.31,5.47,0,1
2072,34,1.7,4.33,5.62,2,0
349,39,1.7,4.65,8.18,4,1
2717,28,1.7,4.92,7.8,0,0
250,31,1.7,5.13,5.75,1,0
1931,34,1.7,5.55,7.31,1,0
150,36,1.7,5.9,6.48,0,0
3126,30,1.7,4.23,5.64,0,0
898,34,1.7,4.51,7.15,0,0
512,34,1.7,4.59,8.0,1,0
14682,29,1.7,4.67,6.49,0,0
329,31,1.7,4.85,5.84,0,0
3642,32,1.7,5.34,6.17,1,0
954,30,1.7,5.41,9.22,0,0
1000766,37,1.7,3.83,5.84,0,0
161,28,1.7,4.09,6.14,3,0
962,34,1.7,4.46,6.67,2,0
1003473,30,1.7,4.57,7.03,1,0
9492,29,1.7,4.65,8.82,0,0
33,27,1.7,5.45,4.13,1,0
1011314,33,1.7,4.26,5.0,4,0
4684,31,1.7,4.82,4.48,1,0
1001212,19,1.7,4.32,4.82,4,0
1001123,25,1.7,4.1,5.11,2,0
219,36,1.6,4.58,6.08,2,0
921,28,1.6,3.62,5.13,1,0
27,32,1.6,3.77,6.71,4,0
